	correlation with metacell	method	celltype
6744	0.4877633390309006	MAGIC	EX2
6745	0.3006431174836728	MAGIC	EX2
6746	0.2901950709750877	MAGIC	EX2
6747	0.5918543455232079	MAGIC	EX2
6748	-0.029741613038351163	MAGIC	EX2
6749	0.3774726292908021	MAGIC	EX2
6750	0.580559829601086	MAGIC	EX2
6751	0.544918299150731	MAGIC	EX2
6752	0.5514898896774102	MAGIC	EX2
6753	0.3226331655649059	MAGIC	EX2
6754	0.2663475253637548	MAGIC	EX2
6755	0.3573154654340061	MAGIC	EX2
6756	0.5857211924091597	MAGIC	EX2
6757	0.39413987541131396	MAGIC	EX2
6758	0.42661313918761984	MAGIC	EX2
6759	0.23181766236570422	MAGIC	EX2
6760	0.18532112299228728	MAGIC	EX2
6761	0.31154875058331544	MAGIC	EX2
6762	0.48128944174686866	MAGIC	EX2
6763	0.5187031775367099	MAGIC	EX2
6764	0.5733999281413044	MAGIC	EX2
6765	0.2705795114313232	MAGIC	EX2
6766	0.255483205150531	MAGIC	EX2
6767	0.36405511536884555	MAGIC	EX2
6768	0.48055241892164885	MAGIC	EX2
6769	0.1954970661252315	MAGIC	EX2
6770	0.5755423001888749	MAGIC	EX2
6771	0.3830616495033872	MAGIC	EX2
6772	0.46538759117111367	MAGIC	EX2
6773	0.541508275802481	MAGIC	EX2
6774	0.17835406558956235	MAGIC	EX2
6775	0.40000598039940555	MAGIC	EX2
6776	0.48431683927469044	MAGIC	EX2
6777	0.56636990605231	MAGIC	EX2
6778	0.5862974722788347	MAGIC	EX2
6779	0.5766510020058289	MAGIC	EX2
6780	0.31114508417972525	MAGIC	EX2
6781	0.5914244193499216	MAGIC	EX2
6782	0.3390995167626976	MAGIC	EX2
6783	0.5240384130530987	MAGIC	EX2
6784	0.5244398642116959	MAGIC	EX2
6785	0.33038093321195866	MAGIC	EX2
6786	0.5263641336518056	MAGIC	EX2
6787	0.30361608224021325	MAGIC	EX2
6788	0.38607024323253386	MAGIC	EX2
6789	0.5343572186356077	MAGIC	EX2
6790	0.5883123918748336	MAGIC	EX2
6791	0.26070246176792455	MAGIC	EX2
6792	0.4170633644562919	MAGIC	EX2
6793	0.5563626008613132	MAGIC	EX2
6794	0.5901254071991676	MAGIC	EX2
6795	0.4285386300482786	MAGIC	EX2
6796	0.41811384498487747	MAGIC	EX2
6797	0.4426744399468193	MAGIC	EX2
6798	0.5272435442620207	MAGIC	EX2
6799	0.5475067522393379	MAGIC	EX2
6800	0.28958300417261873	MAGIC	EX2
6801	0.5805605671668594	MAGIC	EX2
6802	0.51436611897564	MAGIC	EX2
6803	0.4405514686728153	MAGIC	EX2
6804	0.3864603327371397	MAGIC	EX2
6805	0.357629109660981	MAGIC	EX2
6806	0.3180019728938746	MAGIC	EX2
6807	0.44450258882872856	MAGIC	EX2
6808	0.2909902340610126	MAGIC	EX2
6809	0.42523715941518775	MAGIC	EX2
6810	0.3720659184454334	MAGIC	EX2
6811	0.32123568104487715	MAGIC	EX2
6812	0.5769869543394628	MAGIC	EX2
6813	0.42304373502220155	MAGIC	EX2
6814	0.14777610606052302	MAGIC	EX2
6815	0.43816729812365884	MAGIC	EX2
6816	0.4707819694732755	MAGIC	EX2
6817	0.5459751138886241	MAGIC	EX2
6818	0.49860398358447655	MAGIC	EX2
6819	0.595145868841891	MAGIC	EX2
6820	0.5930789947457626	MAGIC	EX2
6821	0.5821930692064944	MAGIC	EX2
6822	0.5833760452062338	MAGIC	EX2
6823	0.4387731262228586	MAGIC	EX2
6824	0.5989442305449321	MAGIC	EX2
6825	0.4323672450116417	MAGIC	EX2
6826	0.37628786270698594	MAGIC	EX2
6827	0.5948476417299096	MAGIC	EX2
6828	0.411496500366469	MAGIC	EX2
6829	0.40522620024165196	MAGIC	EX2
6830	0.5067845840994517	MAGIC	EX2
6831	0.362889355986851	MAGIC	EX2
6832	0.5895002202615707	MAGIC	EX2
6833	0.4778772703951018	MAGIC	EX2
6834	0.3831819774369293	MAGIC	EX2
6835	0.40376707725292027	MAGIC	EX2
6836	0.45844626541898414	MAGIC	EX2
6837	0.3336633581167841	MAGIC	EX2
6838	0.4925558321161121	MAGIC	EX2
6839	0.5631455257802475	MAGIC	EX2
6840	0.38579672807284227	MAGIC	EX2
6841	0.49736153025568314	MAGIC	EX2
6842	0.5977868052927768	MAGIC	EX2
6843	0.5788707018463168	MAGIC	EX2
6844	0.5739480263044858	MAGIC	EX2
6845	0.30529329264738836	MAGIC	EX2
6846	0.35118974426751964	MAGIC	EX2
6847	0.32854802910643055	MAGIC	EX2
6848	0.46208332313592987	MAGIC	EX2
6849	0.5585275806611631	MAGIC	EX2
6850	0.23976551093871143	MAGIC	EX2
6851	0.40838124528385344	MAGIC	EX2
6852	0.4996730745402394	MAGIC	EX2
6853	0.5653359497019558	MAGIC	EX2
6854	0.5235074595729006	MAGIC	EX2
6855	0.12064518244021719	MAGIC	EX2
6856	0.40544913827938267	MAGIC	EX2
6857	0.5738175047139158	MAGIC	EX2
6858	0.5432905940691592	MAGIC	EX2
6859	0.2604301145327103	MAGIC	EX2
6860	0.1779183131454007	MAGIC	EX2
6861	0.5410480905937955	MAGIC	EX2
6862	0.4738599721647847	MAGIC	EX2
6863	0.09991572820665355	MAGIC	EX2
6864	0.5628846047117184	MAGIC	EX2
6865	0.4501615561838598	MAGIC	EX2
6866	0.37668718550347674	MAGIC	EX2
6867	0.35112781011408883	MAGIC	EX2
6868	0.4788649751674856	MAGIC	EX2
6869	0.5441892029418768	MAGIC	EX2
6870	0.5651189458649973	MAGIC	EX2
6871	0.4650408498281369	MAGIC	EX2
6872	0.47121009267166236	MAGIC	EX2
6873	0.34265138143771073	MAGIC	EX2
6874	0.38426733744319375	MAGIC	EX2
6875	0.5433949765422778	MAGIC	EX2
6876	0.3643686014526272	MAGIC	EX2
6877	0.5780953076908735	MAGIC	EX2
6878	0.3713371707781639	MAGIC	EX2
6879	0.5136689795874303	MAGIC	EX2
6880	0.5152694824361942	MAGIC	EX2
6881	0.46565886392025596	MAGIC	EX2
6882	0.5903481022405148	MAGIC	EX2
6883	0.5607267027290457	MAGIC	EX2
6884	0.5651181253579848	MAGIC	EX2
6885	0.598353734803998	MAGIC	EX2
6886	0.4393027899209581	MAGIC	EX2
6887	0.2834124276223681	MAGIC	EX2
6888	0.36093998355624285	MAGIC	EX2
6889	0.5902313147812788	MAGIC	EX2
6890	0.5046054777203047	MAGIC	EX2
6891	0.5851850034453839	MAGIC	EX2
6892	0.41439904262304345	MAGIC	EX2
6893	0.5520339972356982	MAGIC	EX2
6894	0.22221035537815556	MAGIC	EX2
6895	0.5429042041203337	MAGIC	EX2
6896	0.251296715973414	MAGIC	EX2
6897	0.5558925884631752	MAGIC	EX2
6898	0.5079343946177854	MAGIC	EX2
6899	0.5841781507297666	MAGIC	EX2
6900	0.552509192919674	MAGIC	EX2
6901	0.5765836115863328	MAGIC	EX2
6902	0.17992396578586922	MAGIC	EX2
6903	0.41870419411468235	MAGIC	EX2
6904	0.46275486846431696	MAGIC	EX2
6905	0.4481851782168681	MAGIC	EX2
6906	0.4959186212212372	MAGIC	EX2
6907	0.558342974292671	MAGIC	EX2
6908	0.41146343929540546	MAGIC	EX2
6909	0.5161666576874374	MAGIC	EX2
6910	0.5605984771267365	MAGIC	EX2
6911	0.5794456752697404	MAGIC	EX2
6912	0.43589001873149036	MAGIC	EX2
6913	0.23689645276137933	MAGIC	EX2
6914	0.3286602969771374	MAGIC	EX2
6915	0.5959565107770066	MAGIC	EX2
6916	0.32621175077634396	MAGIC	EX2
6917	0.38541941148270936	MAGIC	EX2
6918	0.5926562497204231	MAGIC	EX2
6919	0.08713315891782186	MAGIC	EX2
6920	0.5703768416604905	MAGIC	EX2
6921	0.4789850053277792	MAGIC	EX2
6922	0.537009237146616	MAGIC	EX2
6923	0.4514682001667737	MAGIC	EX2
6924	0.4454659845664017	MAGIC	EX2
6925	0.32092578277859773	MAGIC	EX2
6926	0.34209508317196774	MAGIC	EX2
6927	0.4093801317611502	MAGIC	EX2
6928	0.5660777194943908	MAGIC	EX2
6929	0.46858137214254103	MAGIC	EX2
6930	0.5103888171527855	MAGIC	EX2
6931	0.3532120520767931	MAGIC	EX2
6932	0.5936520703282776	MAGIC	EX2
6933	0.38356851089510036	MAGIC	EX2
6934	0.593402271237816	MAGIC	EX2
6935	0.5199567486397549	MAGIC	EX2
6936	0.5091114226872991	MAGIC	EX2
6937	0.4913174229747747	MAGIC	EX2
6938	0.5969398285103352	MAGIC	EX2
6939	0.39885487933959607	MAGIC	EX2
6940	0.3155273612753219	MAGIC	EX3
6941	0.445195359721331	MAGIC	EX3
6942	0.34058218603403523	MAGIC	EX3
6943	0.4032486724014541	MAGIC	EX3
6944	0.390180772396221	MAGIC	EX3
6945	0.39110394061943243	MAGIC	EX3
6946	0.45878481826717094	MAGIC	EX3
6947	0.33580602683844896	MAGIC	EX3
6948	0.34444106563716587	MAGIC	EX3
6949	0.43182198070865296	MAGIC	EX3
6950	0.273703908604711	MAGIC	EX3
6951	0.45666829949029325	MAGIC	EX3
6952	0.4614769477292831	MAGIC	EX3
6953	0.2853961828020001	MAGIC	EX3
6954	0.3680932246081622	MAGIC	EX3
6955	0.41239052989865344	MAGIC	EX3
6956	0.24989386040519346	MAGIC	EX3
6957	0.33372181044372706	MAGIC	EX3
6958	0.2990540113062684	MAGIC	EX3
6959	0.3891967474230584	MAGIC	EX3
6960	0.3983065645245611	MAGIC	EX3
6961	0.426375659309293	MAGIC	EX3
6962	0.3524650791853984	MAGIC	EX3
6963	0.19815376544122515	MAGIC	EX3
6964	0.3279281463667589	MAGIC	EX3
6965	0.4859189764467027	MAGIC	EX3
6966	0.36926757462386306	MAGIC	EX3
6967	0.28522358725233954	MAGIC	EX3
6968	0.411083494899828	MAGIC	EX3
6969	0.4232014650424324	MAGIC	EX3
6970	0.34377739514647265	MAGIC	EX3
6971	0.42586762556483276	MAGIC	EX3
6972	0.2653905834669242	MAGIC	EX3
6973	0.09480117076824039	MAGIC	EX3
6974	0.42598233395051976	MAGIC	EX3
6975	0.375485242241969	MAGIC	EX3
6976	0.2830361234023053	MAGIC	EX3
6977	0.4606462112232373	MAGIC	EX3
6978	-0.12081899797383616	MAGIC	EX3
6979	0.3530519171478397	MAGIC	EX3
6980	0.39932287814616113	MAGIC	EX3
6981	0.47968504251140065	MAGIC	EX3
6982	0.45039799588605667	MAGIC	EX3
6983	0.26664682543549	MAGIC	EX3
6984	0.2653946372385322	MAGIC	EX3
6985	0.3649925427021998	MAGIC	EX3
6986	0.464450508364475	MAGIC	EX3
6987	0.29203424061366345	MAGIC	EX3
6988	0.33335839772003983	MAGIC	EX3
6989	0.2621190786553989	MAGIC	EX3
6990	0.4236668672423894	MAGIC	EX3
6991	0.27702914117489563	MAGIC	EX3
6992	0.47579230724064886	MAGIC	EX3
6993	0.4047290726055934	MAGIC	EX3
6994	0.45289895374179107	MAGIC	EX3
6995	0.28380337141175643	MAGIC	EX3
6996	0.44267939318191923	MAGIC	EX3
6997	0.4788928008294552	MAGIC	EX3
6998	0.38207300734183947	MAGIC	EX3
6999	0.38460451047751393	MAGIC	EX3
7000	0.2663385624599151	MAGIC	EX3
7001	0.4691184032863524	MAGIC	EX3
7002	0.4061864533463487	MAGIC	EX3
7003	0.48400647232583077	MAGIC	EX3
7004	0.40959861557792276	MAGIC	EX3
7005	0.3374722271578889	MAGIC	EX3
7006	0.35801077429957046	MAGIC	EX3
7007	0.3564155334990195	MAGIC	EX3
7008	0.4893085157798145	MAGIC	EX3
7009	0.4802768058106857	MAGIC	EX3
7010	0.4798531878141765	MAGIC	EX3
7011	0.17095834233849677	MAGIC	EX3
7012	0.3176767569764214	MAGIC	EX3
7013	0.39548141876051723	MAGIC	EX3
7014	0.37475374933159306	MAGIC	EX3
7015	0.26688154215916143	MAGIC	EX3
7016	0.3132844971402796	MAGIC	EX3
7017	0.44934076232459363	MAGIC	EX3
7018	0.3588190676612737	MAGIC	EX3
7019	-0.028172285042031748	MAGIC	EX3
7020	0.3843263555761918	MAGIC	EX3
7021	0.44361206712768986	MAGIC	EX3
7022	0.44426759160977	MAGIC	EX3
7023	0.3647651086401039	MAGIC	EX3
7024	0.1949668813400201	MAGIC	EX3
7025	0.3183439568966926	MAGIC	EX3
7026	0.3776633195044316	MAGIC	EX3
7027	0.2850265979917811	MAGIC	EX3
7028	0.4730203959770072	MAGIC	EX3
7029	0.4646168920505012	MAGIC	EX3
7030	0.3379335989067483	MAGIC	EX3
7031	0.4153631450391899	MAGIC	EX3
7032	0.3643931207360883	MAGIC	EX3
7033	0.3469242369529271	MAGIC	EX3
7034	0.4050365067548446	MAGIC	EX3
7035	0.3065165327849034	MAGIC	EX3
7036	0.43645352232005225	MAGIC	EX3
7037	0.4413198517933041	MAGIC	EX3
7038	0.28923351831534505	MAGIC	EX3
7039	0.39767425524742783	MAGIC	EX3
7040	0.4345617045482097	MAGIC	EX3
7041	0.42460330920761713	MAGIC	EX3
7042	0.41657695082352786	MAGIC	EX3
7043	0.3103460994351848	MAGIC	EX3
7044	0.40585477678499526	MAGIC	EX3
7045	0.42370822682989784	MAGIC	EX3
7046	0.2806708734369993	MAGIC	EX3
7047	0.4580867117928748	MAGIC	EX3
7048	0.39436363287347914	MAGIC	EX3
7049	0.36964338313337175	MAGIC	EX3
7050	0.28417445410354886	MAGIC	EX3
7051	0.4549903960336009	MAGIC	EX3
7052	0.44240727353671705	MAGIC	EX3
7053	0.4667290334901862	MAGIC	EX3
7054	0.3880373950308563	MAGIC	EX3
7055	0.388417136776362	MAGIC	EX3
7056	0.28623690176414324	MAGIC	EX3
7057	0.41122384704867543	MAGIC	EX3
7058	0.47029458416131636	MAGIC	EX3
7059	0.373291635481467	MAGIC	EX3
7060	0.26597528547024735	MAGIC	EX3
7061	0.476288729855473	MAGIC	EX3
7062	0.2955477365223481	MAGIC	EX3
7063	0.3653946459620245	MAGIC	EX3
7064	0.2661543262568845	MAGIC	EX3
7065	0.32314523682887775	MAGIC	EX3
7066	0.37903170703157674	MAGIC	EX3
7067	0.4031958855785785	MAGIC	EX3
7068	0.37286927061676134	MAGIC	EX3
7069	0.3872624525499444	MAGIC	EX3
7070	0.44147499745939184	MAGIC	EX3
7071	0.4229822309243347	MAGIC	EX3
7072	0.4435326171516293	MAGIC	EX3
7073	0.3922009165731577	MAGIC	EX3
7074	0.3191066858448077	MAGIC	EX3
7075	0.23743122038625547	MAGIC	EX3
7076	0.2803356291995126	MAGIC	EX3
7077	0.3121393075862822	MAGIC	EX3
7078	0.40586484507581844	MAGIC	EX3
7079	0.3430606840655699	MAGIC	EX3
7080	0.24690653585245512	MAGIC	EX3
7081	0.30616645826127836	MAGIC	EX3
7082	0.4754869333718683	MAGIC	EX3
7083	0.41771999031428436	MAGIC	EX3
7084	0.28728872158522484	MAGIC	EX3
7085	0.453885860166446	MAGIC	EX3
7086	0.47573093884797374	MAGIC	EX3
7087	0.21517980593413924	MAGIC	EX3
7088	0.30133791559289835	MAGIC	EX3
7089	0.4720410798742542	MAGIC	EX3
7090	0.2990027781231434	MAGIC	EX3
7091	0.4166967460059188	MAGIC	EX3
7092	0.4366713641564357	MAGIC	EX3
7093	0.3101523223014173	MAGIC	EX3
7094	0.45466502869595266	MAGIC	EX3
7095	0.38431936209585454	MAGIC	EX3
7096	0.3419808609716241	MAGIC	EX3
7097	0.43831827524659506	MAGIC	EX3
7098	0.4719275527573457	MAGIC	EX3
7099	0.3329835808718827	MAGIC	EX3
7100	0.2861195070885533	MAGIC	EX3
7101	0.46780800106128967	MAGIC	EX3
7102	0.26392376511667903	MAGIC	EX3
7103	0.4696570613555073	MAGIC	EX3
7104	0.44800899965517865	MAGIC	EX3
7105	-0.10639554307628393	MAGIC	EX3
7106	0.39788637003953714	MAGIC	EX3
7107	0.3491755744834129	MAGIC	EX3
7108	-0.12150004862606636	MAGIC	EX3
7109	0.32640525977859935	MAGIC	EX3
7110	0.4683573167738219	MAGIC	EX3
7111	0.35310092220753636	MAGIC	EX3
7112	0.47610327294874305	MAGIC	EX3
7113	-0.06757344597405408	MAGIC	EX3
7114	0.4773024513073288	MAGIC	EX3
7115	0.33599397017453	MAGIC	EX3
7116	0.27472693906980333	MAGIC	EX3
7117	-0.05987874714660501	MAGIC	EX3
7118	0.47704139947642815	MAGIC	EX3
7119	0.4071280376293238	MAGIC	EX3
7120	0.43681280095373703	MAGIC	EX3
7121	0.34511420162034534	MAGIC	EX3
7122	-0.16200919158394875	MAGIC	EX3
7123	0.46157952728189655	MAGIC	EX3
7124	0.48377986281786395	MAGIC	EX3
7125	0.47603418246046475	MAGIC	EX3
7126	0.34047577597266354	MAGIC	EX3
7127	0.37710984725653685	MAGIC	EX3
7128	0.40690334004852324	MAGIC	EX3
7129	0.3876274189284219	MAGIC	EX3
7130	0.09508321686841478	MAGIC	EX3
7131	0.4684674500517252	MAGIC	EX3
7132	0.3828267538598125	MAGIC	EX3
7133	0.4703266075548618	MAGIC	EX3
7134	0.2796370451735151	MAGIC	EX3
7135	0.4626345456895088	MAGIC	EX3
7136	0.3346893573374993	MAGIC	EX3
7137	0.3920431671586156	MAGIC	EX3
7138	0.4687568222982214	MAGIC	EX3
7139	0.31283837429154854	MAGIC	EX3
7140	0.2805296689132966	MAGIC	EX3
7141	0.4179693145404421	MAGIC	EX3
7142	0.35857026529253666	MAGIC	EX3
7143	0.4743177232550088	MAGIC	EX3
7144	0.42899915106620395	MAGIC	EX3
7145	0.478950480368572	MAGIC	EX3
7146	0.3294271688510983	MAGIC	EX3
7147	0.47630960534214334	MAGIC	EX3
7148	0.2887988458552339	MAGIC	EX3
7149	0.2895464031689263	MAGIC	EX3
7150	0.3106977718317288	MAGIC	EX3
7151	0.4722947082237683	MAGIC	EX3
7152	0.40242885415544694	MAGIC	EX3
7153	0.2840120824264977	MAGIC	EX3
7154	0.27184476071695146	MAGIC	EX3
7155	0.3397015539143488	MAGIC	EX3
7156	0.285498012998083	MAGIC	EX3
7157	0.4006177761990036	MAGIC	EX3
7158	0.43013034930626115	MAGIC	EX3
7159	0.3146956371514809	MAGIC	EX3
7160	0.2654668423587803	MAGIC	EX3
7161	0.3234426415779866	MAGIC	EX3
7162	0.47836177940166535	MAGIC	EX3
7163	0.3212296344848277	MAGIC	EX3
7164	0.47153547901198944	MAGIC	EX3
7165	0.38252627153657875	MAGIC	EX3
7166	0.35247864987403404	MAGIC	EX3
7167	0.4692673693736648	MAGIC	EX3
7168	0.4248346831909192	MAGIC	EX3
7169	0.4552350875894081	MAGIC	EX3
7170	0.4596621146237238	MAGIC	EX3
7171	0.47696193067477977	MAGIC	EX3
7172	0.23569983046064516	MAGIC	EX3
7173	0.44300095883289176	MAGIC	EX3
7174	0.2094393712557092	MAGIC	EX3
7175	0.4831421514030113	MAGIC	EX3
7176	0.48405749784823476	MAGIC	EX3
7177	0.47722056854672124	MAGIC	EX3
7178	0.40362769455457603	MAGIC	EX3
7179	-0.05537642516715754	MAGIC	EX3
7180	0.3966280466917884	MAGIC	EX3
7181	0.3173145740183931	MAGIC	EX3
7182	0.3958104622999941	MAGIC	EX3
7183	0.4580534054720115	MAGIC	EX3
7184	0.2540712622766005	MAGIC	EX3
7185	0.021672109096762367	MAGIC	EX3
7186	0.4817886472362277	MAGIC	EX3
7187	0.4588797630267405	MAGIC	EX3
7188	0.33983401941798536	MAGIC	EX3
7189	0.4813505873769959	MAGIC	EX3
7190	0.4367242628589696	MAGIC	EX3
7191	0.4375024135610506	MAGIC	EX3
7192	0.48126034611213414	MAGIC	EX3
7193	0.2536790620955211	MAGIC	EX3
7194	0.3739072899065259	MAGIC	EX3
7195	-0.01566059789215721	MAGIC	EX3
7196	0.2558133567283223	MAGIC	EX3
7197	0.3668779273706509	MAGIC	EX3
7198	0.4020665646256923	MAGIC	EX3
7199	0.37113664686210873	MAGIC	EX3
7200	0.48094370240230083	MAGIC	EX3
7201	0.4018462690799706	MAGIC	EX3
7202	0.3050419281814832	MAGIC	EX3
7203	0.3051500442757163	MAGIC	EX3
7204	0.2335186312106597	MAGIC	EX3
7205	0.38803910045355666	MAGIC	EX3
7206	0.4376895705500834	MAGIC	EX3
7207	0.26044434557375773	MAGIC	EX3
7208	0.31894283046733335	MAGIC	EX3
7209	0.4006625342813225	MAGIC	EX3
7210	-0.1289019041845849	MAGIC	EX3
7211	0.34106016922801596	MAGIC	EX3
7212	0.4565887616441596	MAGIC	EX3
7213	0.03987470196286987	MAGIC	EX3
7214	0.3088354613863165	MAGIC	EX3
7215	0.2887006673966953	MAGIC	EX3
7216	0.45674630840492947	MAGIC	EX3
7217	0.275523180966368	MAGIC	EX3
7218	0.2653943762152572	MAGIC	EX3
7219	0.4652501480504598	MAGIC	EX3
7220	0.2647243240984904	MAGIC	EX3
7221	0.28708399414414093	MAGIC	EX3
7222	0.26357754815413026	MAGIC	EX3
7223	0.3277304545751671	MAGIC	EX3
7224	0.2978029976442459	MAGIC	EX3
7225	0.2687593199398972	MAGIC	EX3
7226	0.27606938404098497	MAGIC	EX3
7227	0.23624836363089238	MAGIC	EX3
7228	0.4000998783126431	MAGIC	EX3
7229	0.34860915605138315	MAGIC	EX3
7230	0.3366932618305319	MAGIC	EX3
7231	0.4841606499098244	MAGIC	EX3
7232	0.2900347778941867	MAGIC	EX3
7233	0.2472219475944932	MAGIC	EX3
7234	0.23921504783696335	MAGIC	EX3
7235	0.34396135375606274	MAGIC	EX3
7236	0.41513958004637186	MAGIC	EX3
7237	0.272543523429899	MAGIC	EX3
7238	0.39528038258355724	MAGIC	EX3
7239	0.2576684449898268	MAGIC	EX3
7240	0.3495923174713621	MAGIC	EX3
7241	0.490079372327722	MAGIC	EX3
7242	0.4516383373783849	MAGIC	EX3
7243	0.25500348697229	MAGIC	EX3
7244	0.25184565958980126	MAGIC	EX3
7245	-0.12940960758440365	MAGIC	EX3
7246	0.2499531602673848	MAGIC	EX3
7247	0.3103774890006599	MAGIC	EX3
7248	0.2612907250593568	MAGIC	EX3
7249	0.4441355833588546	MAGIC	EX3
7250	0.32363692050401505	MAGIC	EX3
7251	0.43877063079326906	MAGIC	EX3
7252	0.36153595589717114	MAGIC	EX3
7253	0.39787058857674007	MAGIC	EX3
7254	0.37771681087016656	MAGIC	EX3
7255	0.23677993507048936	MAGIC	EX3
7256	0.4252621004825345	MAGIC	EX3
7257	0.30738320253729073	MAGIC	EX3
7258	0.21624700808126174	MAGIC	EX3
7259	0.4770304509261323	MAGIC	EX3
7260	0.34225170760171936	MAGIC	EX3
7261	0.22179546607223383	MAGIC	EX3
7262	0.48113205595405933	MAGIC	EX3
7263	0.20078649738325402	MAGIC	EX3
7264	0.27243115449856103	MAGIC	EX3
7265	0.39297012221535854	MAGIC	EX3
7266	0.3782944711366722	MAGIC	EX3
7267	0.25694644201411193	MAGIC	EX3
7268	0.4015595220701361	MAGIC	EX3
7269	0.4852581651074271	MAGIC	EX3
7270	0.4198527280502445	MAGIC	EX3
7271	0.42284333795463025	MAGIC	EX3
7272	0.3182856609135226	MAGIC	EX3
7273	0.2599045603059751	MAGIC	EX3
7274	0.29066523815358364	MAGIC	EX3
7275	0.3157191549174674	MAGIC	EX3
7276	0.2661064947711557	MAGIC	EX3
7277	0.2264197623368816	MAGIC	EX3
7278	0.47940050114970567	MAGIC	EX3
7279	0.4322369272241628	MAGIC	EX3
7280	0.47125747951466457	MAGIC	EX3
7281	0.24795876715937762	MAGIC	EX3
7282	0.21496263009887506	MAGIC	EX3
7283	0.4496878983352989	MAGIC	EX3
7284	0.309849933705173	MAGIC	EX3
7285	0.4211354709400126	MAGIC	EX3
7286	0.2387986450608207	MAGIC	EX3
7287	0.42366651581888515	MAGIC	EX3
7288	0.30464759809571956	MAGIC	EX3
7289	0.30330812785609584	MAGIC	EX3
7290	0.3515083681206246	MAGIC	EX3
7291	0.3766786801421894	MAGIC	EX3
7292	0.4107616485731278	MAGIC	EX3
7293	0.40534748419021954	MAGIC	EX3
7294	0.2863557993561669	MAGIC	EX3
7295	0.4730821352044316	MAGIC	EX3
7296	0.23690196956890586	MAGIC	EX3
7297	0.4590401069112582	MAGIC	EX3
7298	0.34336146044496535	MAGIC	EX3
7299	0.3657703336898797	MAGIC	EX3
7300	0.29114346668324487	MAGIC	EX3
7301	0.25833459890790844	MAGIC	EX3
7302	0.43022858719113194	MAGIC	EX3
7303	0.28727864865323505	MAGIC	EX3
7304	0.4071037251250813	MAGIC	EX3
7305	0.4565994235484824	MAGIC	EX3
7306	0.3040325025578948	MAGIC	EX3
7307	0.3436474799421597	MAGIC	EX3
7308	0.2960137740851999	MAGIC	EX3
7309	0.4569504468242024	MAGIC	EX3
7310	0.037879821168392884	MAGIC	EX3
7311	0.27931832417547064	MAGIC	EX3
7312	0.4691135654462911	MAGIC	EX3
7313	0.2809499527383129	MAGIC	EX3
7314	0.2871321195139403	MAGIC	EX3
7315	0.4677762964402413	MAGIC	EX3
7316	0.3601810777378909	MAGIC	EX3
7317	0.4466781152078373	MAGIC	EX3
7318	0.2759658197676004	MAGIC	EX3
7319	0.32977634826720226	MAGIC	EX3
7320	0.29864311688785855	MAGIC	EX3
7321	0.4560331557856882	MAGIC	EX3
7322	0.4332099239033064	MAGIC	EX3
7323	0.22407101111614028	MAGIC	EX3
7324	0.41595749543636484	MAGIC	EX3
7325	0.25982716805712675	MAGIC	EX3
7326	0.48799468577663135	MAGIC	EX3
7327	0.4671686277319111	MAGIC	EX3
7328	0.4802843536946805	MAGIC	EX3
7329	0.327026731593201	MAGIC	EX3
7330	0.3299965147179981	MAGIC	EX3
7331	0.4469169143546577	MAGIC	EX3
7332	0.34877275272459235	MAGIC	EX3
7333	0.30625352551509294	MAGIC	EX3
7334	0.46510387688089455	MAGIC	EX3
7335	0.2953954245582972	MAGIC	EX3
7336	0.4017946344970958	MAGIC	EX3
7337	0.35831937733839464	MAGIC	EX3
7338	0.3615234593890068	MAGIC	EX3
7339	0.3107497859172596	MAGIC	EX3
7340	0.39435510358005654	MAGIC	EX3
7341	0.3568293005545864	MAGIC	EX3
7342	0.447988940497203	MAGIC	EX3
7343	0.3836425227004744	MAGIC	EX3
7344	0.4649136849845982	MAGIC	EX3
7345	0.40389920254977346	MAGIC	EX3
7346	0.3348894947131557	MAGIC	EX3
7347	0.29718701958557886	MAGIC	EX3
7348	0.34350479283893953	MAGIC	EX3
7349	0.3254014251021943	MAGIC	EX3
7350	0.4688296931179164	MAGIC	EX3
7351	0.48104883297237006	MAGIC	EX3
7352	0.43753736989388414	MAGIC	EX3
7353	0.37461877863670456	MAGIC	EX3
7354	0.3888057111821873	MAGIC	EX3
7355	0.22710166934032328	MAGIC	EX3
7356	0.3169277905967253	MAGIC	EX3
7357	0.3702769682719402	MAGIC	EX3
7358	0.3852961067596067	MAGIC	EX3
7359	0.018291399335360222	MAGIC	EX3
7360	0.4254372354840744	MAGIC	EX3
7361	0.48725282984104584	MAGIC	EX3
7362	0.3073090055884265	MAGIC	EX3
7363	0.3259166893748499	MAGIC	EX3
7364	0.45333099332731425	MAGIC	EX3
7365	0.2552714325402005	MAGIC	EX3
7366	0.37179095725607164	MAGIC	EX3
7367	0.3281551122782234	MAGIC	EX3
7368	0.3259116635150128	MAGIC	EX3
7369	0.4021210237582212	MAGIC	EX3
7370	0.32839660576531	MAGIC	EX3
7371	0.4287124071111773	MAGIC	EX3
7372	0.22968538953406084	MAGIC	EX3
7373	0.4695437384156269	MAGIC	EX3
7374	0.47912278986497936	MAGIC	EX3
7375	0.4306626853482736	MAGIC	EX3
7376	0.3135623630659349	MAGIC	EX3
7377	0.48109668254769783	MAGIC	EX3
7378	0.2872791502821459	MAGIC	EX3
7379	0.3029995657286032	MAGIC	EX3
